group,amp_real,tau_real,sf_asym_real,amp_sim,tau_sim,sf_asym_sim,band
BAL,0.16889718882810134,2.8450460111621494,0.35653712713810204,0.16889718882810134,2.8450460111621494,0.24129565542910836,g
BAL,0.1344368698659901,4.206305891935635,0.23529597400254035,0.1344368698659901,4.206305891935635,0.19675945580771423,g
BAL,0.24725206334033006,0.00022126396751697238,0.3923311923737127,0.24725206334033006,0.00022126396751697238,0.30528295122299726,g
BAL,0.06655798699949456,30.68010595403357,0.15540688726273258,0.06655798699949456,30.68010595403357,0.09533958138468283,g
BAL,0.11278147146316234,2.154222747776659e-05,0.28861894425000006,0.11278147146316234,2.154222747776659e-05,0.1388684993846841,g
BAL,0.08526830981479955,37.35534771533474,0.21075995957671348,0.08526830981479955,37.35534771533474,0.17396568641228802,g
BAL,0.08160166631896958,7.805285384149917,0.1898266012500008,0.08160166631896958,7.805285384149917,0.14093613840495284,g
BAL,0.10888947758777513,162.35213291622733,0.263293572109751,0.10888947758777513,162.35213291622733,0.20934211973571373,g
BAL,0.1149889472927257,7.17275005281487,0.3808627947491969,0.1149889472927257,7.17275005281487,0.16105271388753034,g
BAL,0.25706418795061015,0.425067433935998,0.49424848199999744,0.25706418795061015,0.425067433935998,0.4095466806944582,g
BAL,0.1358834760887596,169.97149410787787,0.2304485857669587,0.1358834760887596,169.97149410787787,0.21512947152240508,g
BAL,0.2442810033116584,2.539275555479179,0.42428360743151394,0.2442810033116584,2.539275555479179,0.317196977742454,g
BAL,0.15607930807341863,145.38472484010973,0.2705693305682984,0.15607930807341863,145.38472484010973,0.28056139351256487,g
BAL,0.20764286324968864,0.00028626164635356177,0.39088880809767995,0.20764286324968864,0.00028626164635356177,0.25299205483566256,g
BAL,0.19909651187689772,1.6586938641502995,0.3503818499999995,0.19909651187689772,1.6586938641502995,0.28346218174248394,g
BAL,0.2285419147704895,1.5088057596118234,0.43222052171723635,0.2285419147704895,1.5088057596118234,0.2907860303876849,g
BAL,0.12630504501150308,0.0005048613828593823,0.26703106318394254,0.12630504501150308,0.0005048613828593823,0.13038904978212362,g
BAL,0.04579572040295507,72.96884453759243,0.09919969862086879,0.04579572040295507,72.96884453759243,0.09153237091826408,g
BAL,0.08552366931179914,122.60587547335368,0.18233602540208588,0.08552366931179914,122.60587547335368,0.07323785797536361,g
BAL,0.17418767317220202,1.8513094862550696,0.3319957147917194,0.17418767317220202,1.8513094862550696,0.2613107062733734,g
BAL,0.10947905365471403,3.280755756920769,0.2526740481770834,0.10947905365471403,3.280755756920769,0.14707421930843728,g
BAL,0.14962964001160042,2.4403771385550487e-05,0.39462952080096725,0.14962964001160042,2.4403771385550487e-05,0.2458684590969854,g
BAL,0.1032432829901693,5.437490918836263,0.2223533047390754,0.1032432829901693,5.437490918836263,0.16034000679658772,g
BAL,0.1766897880245273,8.391218794894537e-05,0.3853136685505893,0.1766897880245273,8.391218794894537e-05,0.1844248582586771,g
BAL,0.10219412163786679,79.20445541177168,0.24391387568419862,0.10219412163786679,79.20445541177168,0.1098780117025981,g
BAL,0.10534390466421659,0.00012346719475854573,0.23412745346366973,0.10534390466421659,0.00012346719475854573,0.14025833389113335,g
